Player,Opp,PassYds,PassTD,Int,RushYds,RushTD,Rec,RecYds,RecTD,RetTD,FumTD,TwoPt,Lost,Points,Week,Name,_position,_team
David MontgomeryRB - DET,@CHI,0,0,0,46.96,0.53,1.31,9.89,0.06,0.0,0,0,0.06,10.42,18,David Montgomery,RB,DET
Isiah PachecoRB - KC,@LV,0,0,0,49.04,0.35,1.83,13.45,0.06,0.0,0,0,0.06,10.42,18,Isiah Pacheco,RB,KC
J.K. DobbinsRB - DEN,LAC,0,0,0,39.9,0.37,2.24,15.83,0.08,0.0,0,0,0.15,10.21,18,J.K. Dobbins,RB,DEN
Kaleb JohnsonRB - PITView News,BAL,0,0,0,46.17,0.42,1.48,10.98,0.06,0.0,0,0,0.05,9.98,18,Kaleb Johnson,RB,PIT
Travis EtienneRB - JAXView News,TEN,0,0,0,37.84,0.23,2.32,17.46,0.12,0.0,0,0,0.06,9.83,18,Travis Etienne,RB,JAX
Tyrone Tracy Jr.RB - NYGView News,DAL,0,0,0,44.7,0.23,2.11,15.55,0.06,0.0,0,0,0.06,9.76,18,Tyrone Tracy Jr.,RB,NYG
Brian RobinsonRB - WAS,@PHI,0,0,0,43.11,0.45,1.21,8.83,0.06,0.0,0,0,0.06,9.34,18,Brian Robinson,RB,WAS
Najee HarrisRB - LACNFI-A,@DEN,0,0,0,40.68,0.29,1.51,10.39,0.06,0.0,0,0,0.06,8.6,18,Najee HarrisRB - LACNFI-A,,
Jordan MasonRB - MIN,GB,0,0,0,37.08,0.29,1.2,8.7,0.06,0.0,0,0,0.0,7.88,18,Jordan Mason,RB,MIN
Rhamondre StevensonRB - NEQ,MIA,0,0,0,35.55,0.24,1.5,10.54,0.06,0.0,0,0,0.06,7.79,18,Rhamondre Stevenson,RB,NEQ
Javonte WilliamsRB - DAL,@NYG,0,0,0,30.72,0.23,1.72,11.95,0.06,0.0,0,0,0.0,7.73,18,Javonte Williams,RB,DAL
Zach CharbonnetRB - SEA,@SF,0,0,0,24.83,0.18,2.26,16.32,0.06,0.0,0,0,0.06,7.7,18,Zach Charbonnet,RB,SEA
Austin EkelerRB - WAS,@PHI,0,0,0,22.32,0.18,1.84,14.07,0.1,0.07,0,0,0.06,7.46,18,Austin Ekeler,RB,WAS
Tyjae SpearsRB - TENQ,@JAX,0,0,0,27.08,0.18,1.86,13.56,0.06,0.0,0,0,0.06,7.24,18,Tyjae Spears,RB,TENQ
Cam SkatteboRB - NYGQ,DAL,0,0,0,29.82,0.23,1.28,9.69,0.05,0.0,0,0,0.05,6.81,18,Cam Skattebo,RB,NYGQ
Ray DavisRB - BUF,NYJ,0,0,0,28.32,0.24,1.0,9.16,0.06,0.0,0,0,0.06,6.43,18,Ray Davis,RB,BUF
Jaydon BlueRB - DALQView News,@NYG,0,0,0,25.9,0.14,1.42,10.47,0.05,0.0,0,0,0.0,6.2,18,Jaydon Blue,RB,DALQ
Bhayshul TutenRB - JAX,TEN,0,0,0,25.13,0.18,1.26,9.26,0.06,0.0,0,0,0.0,6.14,18,Bhayshul Tuten,RB,JAX
Rachaad WhiteRB - TBQ,CAR,0,0,0,17.73,0.12,1.8,13.32,0.06,0.0,0,0,0.06,5.87,18,Rachaad White,RB,TBQ
Trey BensonRB - ARI,@LAR,0,0,0,25.54,0.18,1.06,7.62,0.06,0.0,0,0,0.06,5.7,18,Trey Benson,RB,ARI
Tyler AllgeierRB - ATL,NO,0,0,0,31.08,0.21,0.64,4.68,0.04,0.0,0,0,0.05,5.62,18,Tyler Allgeier,RB,ATL
Isaac GuerendoRB - SFQ,SEA,0,0,0,26.24,0.18,0.86,6.23,0.06,0.0,0,0,0.0,5.55,18,Isaac Guerendo,RB,SFQ
Justice HillRB - BAL,@PIT,0,0,0,9.9,0.06,1.92,15.24,0.12,0.0,0,0,0.06,5.39,18,Justice Hill,RB,BAL
Jerome FordRB - CLE,@CIN,0,0,0,19.9,0.12,1.35,9.73,0.06,0.0,0,0,0.06,5.27,18,Jerome Ford,RB,CLE
Rico DowdleRB - CARView News,@TB,0,0,0,21.47,0.12,1.24,8.83,0.06,0.0,0,0,0.06,5.23,18,Rico Dowdle,RB,CAR
Jaylen WrightRB - MIAView News,@NE,0,0,0,22.63,0.18,0.72,5.28,0.06,0.0,0,0,0.06,4.83,18,Jaylen Wright,RB,MIA
Roschon JohnsonRB - CHIQ,DET,0,0,0,12.93,0.12,1.44,10.08,0.06,0.0,0,0,0.0,4.82,18,Roschon Johnson,RB,CHIQ
Jaleel McLaughlinRB - DENView News,LAC,0,0,0,17.45,0.11,1.44,10.08,0.0,0.0,0,0,0.12,4.61,18,Jaleel McLaughlin,RB,DEN
Tank BigsbyRB - JAX,TEN,0,0,0,22.87,0.18,0.62,4.49,0.0,0.0,0,0,0.06,4.32,18,Tank Bigsby,RB,JAX
Dylan SampsonRB - CLE,@CIN,0,0,0,18.21,0.08,0.99,7.35,0.04,0.0,0,0,0.0,4.27,18,Dylan Sampson,RB,CLE
Miles SandersRB - DALView News,@NYG,0,0,0,16.03,0.12,0.9,6.6,0.06,0.0,0,0,0.0,4.24,18,Miles Sanders,RB,DAL
Blake CorumRB - LARView News,ARI,0,0,0,21.11,0.19,0.64,4.32,0.0,0.0,0,0,0.09,4.14,18,Blake Corum,RB,LAR
Devin NealRB - NOQView News,@ATL,0,0,0,18.43,0.12,0.68,4.84,0.06,0.0,0,0,0.0,4.09,18,Devin Neal,RB,NOQ
Raheem MostertRB - LVView News,KC,0,0,0,19.41,0.14,0.69,4.78,0.0,0.0,0,0,0.0,3.95,18,Raheem Mostert,RB,LV
Braelon AllenRB - NYJView News,@BUF,0,0,0,15.8,0.12,0.68,5.06,0.06,0.0,0,0,0.0,3.85,18,Braelon Allen,RB,NYJ
Will ShipleyRB - PHI,WAS,0,0,0,15.01,0.12,0.72,5.16,0.06,0.0,0,0,0.0,3.82,18,Will Shipley,RB,PHI
Sean TuckerRB - TBView News,CAR,0,0,0,13.0,0.12,0.54,3.9,0.0,0.17,0,0,0.12,3.73,18,Sean Tucker,RB,TB
Dameon PierceRB - HOU,IND,0,0,0,17.92,0.12,0.72,5.16,0.0,0.0,0,0,0.12,3.51,18,Dameon Pierce,RB,HOU
Kyle MonangaiRB - CHI,DET,0,0,0,15.68,0.12,0.62,4.43,0.0,0.0,0,0,0.0,3.35,18,Kyle Monangai,RB,CHI
Isaiah DavisRB - NYJQView News,@BUF,0,0,0,16.37,0.12,0.53,3.79,0.0,0.0,0,0,0.0,3.27,18,Isaiah Davis,RB,NYJQ
Ollie Gordon IIRB - MIAView News,@NE,0,0,0,15.67,0.22,0.45,3.3,0.0,0.0,0,0,0.2,3.27,18,Ollie Gordon II,RB,MIA
Jacory Croskey-MerrittRB - WASQ,@PHI,0,0,0,16.62,0.15,0.38,2.75,0.0,0.0,0,0,0.0,3.22,18,Jacory Croskey-Merritt,RB,WASQ
DJ GiddensRB - INDView News,@HOU,0,0,0,14.7,0.12,0.57,4.29,0.0,0.0,0,0,0.0,3.19,18,DJ Giddens,RB,IND
Ty JohnsonRB - BUF,NYJ,0,0,0,10.14,0.06,0.72,6.96,0.06,0.0,0,0,0.0,3.15,18,Ty Johnson,RB,BUF
Devin SingletaryRB - NYGView News,DAL,0,0,0,13.85,0.12,0.62,4.18,0.0,0.0,0,0,0.0,3.14,18,Devin Singletary,RB,NYG
Kendre MillerRB - NO,@ATL,0,0,0,15.73,0.12,0.48,3.36,0.0,0.0,0,0,0.0,3.11,18,Kendre Miller,RB,NO
Emanuel WilsonRB - GBView News,@MIN,0,0,0,12.47,0.12,0.62,4.55,0.0,0.0,0,0,0.0,3.04,18,Emanuel Wilson,RB,GB
